"","trial","stimulus","intensity","response","correct","condition","subject","axis","group"
"20133",73,1,4,0,0,"pre","18","yaxis02hz","control"
"20134",74,0,-7,1,0,"pre","18","yaxis02hz","control"
"20135",75,1,7,0,0,"pre","18","yaxis02hz","control"
"20136",76,0,-7,1,0,"pre","18","yaxis02hz","control"
"20137",77,0,-1,0,1,"pre","18","yaxis02hz","control"
"20138",78,1,4,0,0,"pre","18","yaxis02hz","control"
"20139",79,1,6,0,0,"pre","18","yaxis02hz","control"
"20140",80,1,5,1,1,"pre","18","yaxis02hz","control"
"20141",81,1,7,0,0,"pre","18","yaxis02hz","control"
"20142",82,0,-6,0,1,"pre","18","yaxis02hz","control"
"20143",83,1,5,1,1,"pre","18","yaxis02hz","control"
"20144",84,1,6,0,0,"pre","18","yaxis02hz","control"
"20145",85,0,-6,1,0,"pre","18","yaxis02hz","control"
"20146",86,0,-2,0,1,"pre","18","yaxis02hz","control"
"20147",87,0,-4,1,0,"pre","18","yaxis02hz","control"
"20148",88,1,4,1,1,"pre","18","yaxis02hz","control"
"20149",89,0,-6,1,0,"pre","18","yaxis02hz","control"
"20150",90,0,-1,0,1,"pre","18","yaxis02hz","control"
"20151",91,1,5,1,1,"pre","18","yaxis02hz","control"
"20152",92,1,6,0,0,"pre","18","yaxis02hz","control"
"20153",93,0,-7,0,1,"pre","18","yaxis02hz","control"
"20154",94,1,3,1,1,"pre","18","yaxis02hz","control"
"20155",95,1,3,1,1,"pre","18","yaxis02hz","control"
"20156",96,1,6,0,0,"pre","18","yaxis02hz","control"
"20157",97,1,4,0,0,"pre","18","yaxis02hz","control"
"20158",98,0,-5,0,1,"pre","18","yaxis02hz","control"
"20159",99,1,6,1,1,"pre","18","yaxis02hz","control"
"20160",100,1,2,0,0,"pre","18","yaxis02hz","control"
"20161",101,0,-1,1,0,"pre","18","yaxis02hz","control"
"20162",102,0,-1,0,1,"pre","18","yaxis02hz","control"
"20163",103,1,7,1,1,"pre","18","yaxis02hz","control"
"20164",104,0,-5,0,1,"pre","18","yaxis02hz","control"
"20165",105,1,2,0,0,"pre","18","yaxis02hz","control"
"20166",106,0,-6,1,0,"pre","18","yaxis02hz","control"
"20167",107,0,-2,0,1,"pre","18","yaxis02hz","control"
"20168",108,0,-4,1,0,"pre","18","yaxis02hz","control"
"20169",109,1,7,0,0,"pre","18","yaxis02hz","control"
"20170",110,0,-5,1,0,"pre","18","yaxis02hz","control"
"20171",111,1,5,1,1,"pre","18","yaxis02hz","control"
"20172",112,1,2,0,0,"pre","18","yaxis02hz","control"
"20173",113,0,-2,0,1,"pre","18","yaxis02hz","control"
"20174",114,0,-2,0,1,"pre","18","yaxis02hz","control"
"20175",115,0,-3,0,1,"pre","18","yaxis02hz","control"
"20176",116,1,6,0,0,"pre","18","yaxis02hz","control"
"20177",117,0,-4,1,0,"pre","18","yaxis02hz","control"
"20178",118,1,1,0,0,"pre","18","yaxis02hz","control"
"20179",119,0,-4,0,1,"pre","18","yaxis02hz","control"
"20180",120,1,1,0,0,"pre","18","yaxis02hz","control"
"20181",121,1,1,1,1,"pre","18","yaxis02hz","control"
"20182",122,0,-3,0,1,"pre","18","yaxis02hz","control"
"20183",123,1,2,0,0,"pre","18","yaxis02hz","control"
"20184",124,1,2,1,1,"pre","18","yaxis02hz","control"
"20185",125,0,-3,0,1,"pre","18","yaxis02hz","control"
"20186",126,1,6,1,1,"pre","18","yaxis02hz","control"
"20187",127,1,3,0,0,"pre","18","yaxis02hz","control"
"20188",128,0,-6,0,1,"pre","18","yaxis02hz","control"
"20189",129,1,1,1,1,"pre","18","yaxis02hz","control"
"20190",130,1,4,0,0,"pre","18","yaxis02hz","control"
"20191",131,1,2,1,1,"pre","18","yaxis02hz","control"
"20192",132,1,5,0,0,"pre","18","yaxis02hz","control"
"20193",133,1,2,1,1,"pre","18","yaxis02hz","control"
"20194",134,1,7,0,0,"pre","18","yaxis02hz","control"
"20195",135,0,-7,0,1,"pre","18","yaxis02hz","control"
"20196",136,0,-4,0,1,"pre","18","yaxis02hz","control"
"20197",137,0,-3,1,0,"pre","18","yaxis02hz","control"
"20198",138,1,4,1,1,"pre","18","yaxis02hz","control"
"20199",139,0,-6,0,1,"pre","18","yaxis02hz","control"
"20200",140,1,1,1,1,"pre","18","yaxis02hz","control"
"20201",1,1,3,1,1,"post","19","pitch02hz","control"
"20202",2,0,-5,0,1,"post","19","pitch02hz","control"
"20203",3,1,1,1,1,"post","19","pitch02hz","control"
"20204",4,0,-3,1,0,"post","19","pitch02hz","control"
"20205",5,1,1,0,0,"post","19","pitch02hz","control"
"20206",6,1,5,1,1,"post","19","pitch02hz","control"
"20207",7,0,-7,0,1,"post","19","pitch02hz","control"
"20208",8,0,-1,1,0,"post","19","pitch02hz","control"
"20209",9,0,-4,1,0,"post","19","pitch02hz","control"
"20210",10,1,5,1,1,"post","19","pitch02hz","control"
"20211",11,1,7,1,1,"post","19","pitch02hz","control"
"20212",12,1,4,0,0,"post","19","pitch02hz","control"
"20213",13,0,-5,0,1,"post","19","pitch02hz","control"
"20214",14,1,5,1,1,"post","19","pitch02hz","control"
"20215",15,0,-4,0,1,"post","19","pitch02hz","control"
"20216",16,1,7,1,1,"post","19","pitch02hz","control"
"20217",17,1,6,1,1,"post","19","pitch02hz","control"
"20218",18,0,-5,0,1,"post","19","pitch02hz","control"
"20219",19,0,-6,0,1,"post","19","pitch02hz","control"
"20220",20,0,-1,1,0,"post","19","pitch02hz","control"
"20221",21,0,-5,0,1,"post","19","pitch02hz","control"
"20222",22,0,-4,1,0,"post","19","pitch02hz","control"
"20223",23,0,-6,0,1,"post","19","pitch02hz","control"
"20224",24,0,-6,0,1,"post","19","pitch02hz","control"
"20225",25,1,1,1,1,"post","19","pitch02hz","control"
"20226",26,0,-7,0,1,"post","19","pitch02hz","control"
"20227",27,0,-4,1,0,"post","19","pitch02hz","control"
"20228",28,1,3,1,1,"post","19","pitch02hz","control"
"20229",29,1,2,1,1,"post","19","pitch02hz","control"
"20230",30,1,2,0,0,"post","19","pitch02hz","control"
"20231",31,1,5,1,1,"post","19","pitch02hz","control"
"20232",32,1,7,1,1,"post","19","pitch02hz","control"
"20233",33,0,-3,0,1,"post","19","pitch02hz","control"
"20234",34,0,-1,0,1,"post","19","pitch02hz","control"
"20235",35,1,4,1,1,"post","19","pitch02hz","control"
"20236",36,1,5,1,1,"post","19","pitch02hz","control"
"20237",37,1,2,1,1,"post","19","pitch02hz","control"
"20238",38,0,-2,0,1,"post","19","pitch02hz","control"
"20239",39,1,5,1,1,"post","19","pitch02hz","control"
"20240",40,0,-1,0,1,"post","19","pitch02hz","control"
"20241",41,0,-6,0,1,"post","19","pitch02hz","control"
"20242",42,1,5,1,1,"post","19","pitch02hz","control"
"20243",43,0,-7,0,1,"post","19","pitch02hz","control"
"20244",44,0,-7,0,1,"post","19","pitch02hz","control"
"20245",45,1,2,1,1,"post","19","pitch02hz","control"
"20246",46,0,-2,0,1,"post","19","pitch02hz","control"
"20247",47,0,-5,0,1,"post","19","pitch02hz","control"
"20248",48,1,7,1,1,"post","19","pitch02hz","control"
"20249",49,0,-1,0,1,"post","19","pitch02hz","control"
"20250",50,0,-3,1,0,"post","19","pitch02hz","control"
"20251",51,1,1,1,1,"post","19","pitch02hz","control"
"20252",52,0,-7,0,1,"post","19","pitch02hz","control"
"20253",53,1,6,1,1,"post","19","pitch02hz","control"
"20254",54,0,-4,0,1,"post","19","pitch02hz","control"
"20255",55,0,-3,0,1,"post","19","pitch02hz","control"
"20256",56,1,5,1,1,"post","19","pitch02hz","control"
"20257",57,1,1,1,1,"post","19","pitch02hz","control"
"20258",58,1,7,1,1,"post","19","pitch02hz","control"
"20259",59,0,-4,0,1,"post","19","pitch02hz","control"
"20260",60,1,4,1,1,"post","19","pitch02hz","control"
"20261",61,0,-1,1,0,"post","19","pitch02hz","control"
"20262",62,1,2,1,1,"post","19","pitch02hz","control"
"20263",63,1,3,0,0,"post","19","pitch02hz","control"
"20264",64,0,-4,0,1,"post","19","pitch02hz","control"
"20265",65,0,-6,0,1,"post","19","pitch02hz","control"
"20266",66,0,-1,1,0,"post","19","pitch02hz","control"
"20267",67,0,-2,0,1,"post","19","pitch02hz","control"
"20268",68,0,-1,0,1,"post","19","pitch02hz","control"
"20269",69,0,-3,1,0,"post","19","pitch02hz","control"
"20270",70,1,4,1,1,"post","19","pitch02hz","control"
"20271",71,0,-7,0,1,"post","19","pitch02hz","control"
"20272",72,1,6,1,1,"post","19","pitch02hz","control"
"20273",73,0,-5,0,1,"post","19","pitch02hz","control"
"20274",74,1,2,1,1,"post","19","pitch02hz","control"
"20275",75,1,3,0,0,"post","19","pitch02hz","control"
"20276",76,0,-2,0,1,"post","19","pitch02hz","control"
"20277",77,1,1,1,1,"post","19","pitch02hz","control"
"20278",78,1,7,1,1,"post","19","pitch02hz","control"
"20279",79,1,6,1,1,"post","19","pitch02hz","control"
"20280",80,1,7,1,1,"post","19","pitch02hz","control"
"20281",81,1,3,0,0,"post","19","pitch02hz","control"
"20282",82,0,-2,1,0,"post","19","pitch02hz","control"
"20283",83,1,4,1,1,"post","19","pitch02hz","control"
"20284",84,0,-3,0,1,"post","19","pitch02hz","control"
"20285",85,0,-7,0,1,"post","19","pitch02hz","control"
"20286",86,1,4,0,0,"post","19","pitch02hz","control"
"20287",87,0,-3,0,1,"post","19","pitch02hz","control"
"20288",88,1,3,1,1,"post","19","pitch02hz","control"
"20289",89,0,-6,0,1,"post","19","pitch02hz","control"
"20290",90,1,2,1,1,"post","19","pitch02hz","control"
"20291",91,1,7,1,1,"post","19","pitch02hz","control"
"20292",92,1,3,0,0,"post","19","pitch02hz","control"
"20293",93,1,7,1,1,"post","19","pitch02hz","control"
"20294",94,1,6,1,1,"post","19","pitch02hz","control"
"20295",95,1,3,1,1,"post","19","pitch02hz","control"
"20296",96,0,-1,0,1,"post","19","pitch02hz","control"
"20297",97,0,-3,0,1,"post","19","pitch02hz","control"
"20298",98,0,-6,0,1,"post","19","pitch02hz","control"
"20299",99,0,-2,1,0,"post","19","pitch02hz","control"
"20300",100,0,-4,0,1,"post","19","pitch02hz","control"
"20301",101,1,3,1,1,"post","19","pitch02hz","control"
"20302",102,1,6,1,1,"post","19","pitch02hz","control"
"20303",103,1,5,1,1,"post","19","pitch02hz","control"
"20304",104,1,2,0,0,"post","19","pitch02hz","control"
"20305",105,1,6,1,1,"post","19","pitch02hz","control"
"20306",106,1,6,1,1,"post","19","pitch02hz","control"
"20307",107,1,4,1,1,"post","19","pitch02hz","control"
"20308",108,0,-2,1,0,"post","19","pitch02hz","control"
"20309",109,1,6,1,1,"post","19","pitch02hz","control"
"20310",110,0,-2,0,1,"post","19","pitch02hz","control"
"20311",111,0,-7,0,1,"post","19","pitch02hz","control"
"20312",112,0,-7,0,1,"post","19","pitch02hz","control"
"20313",113,0,-3,1,0,"post","19","pitch02hz","control"
"20314",114,0,-1,0,1,"post","19","pitch02hz","control"
"20315",115,1,3,1,1,"post","19","pitch02hz","control"
"20316",116,0,-6,0,1,"post","19","pitch02hz","control"
"20317",117,0,-6,0,1,"post","19","pitch02hz","control"
"20318",118,0,-4,0,1,"post","19","pitch02hz","control"
"20319",119,1,1,1,1,"post","19","pitch02hz","control"
"20320",120,1,5,1,1,"post","19","pitch02hz","control"
"20321",121,1,1,1,1,"post","19","pitch02hz","control"
"20322",122,0,-5,0,1,"post","19","pitch02hz","control"
"20323",123,1,1,1,1,"post","19","pitch02hz","control"
"20324",124,0,-5,0,1,"post","19","pitch02hz","control"
"20325",125,1,7,1,1,"post","19","pitch02hz","control"
"20326",126,1,4,1,1,"post","19","pitch02hz","control"
"20327",127,0,-7,0,1,"post","19","pitch02hz","control"
"20328",128,0,-6,0,1,"post","19","pitch02hz","control"
"20329",129,0,-3,1,0,"post","19","pitch02hz","control"
"20330",130,1,4,1,1,"post","19","pitch02hz","control"
"20331",131,1,6,1,1,"post","19","pitch02hz","control"
"20332",132,1,1,1,1,"post","19","pitch02hz","control"
"20333",133,1,2,1,1,"post","19","pitch02hz","control"
"20334",134,0,-2,1,0,"post","19","pitch02hz","control"
"20335",135,1,4,1,1,"post","19","pitch02hz","control"
"20336",136,0,-4,0,1,"post","19","pitch02hz","control"
"20337",137,0,-5,0,1,"post","19","pitch02hz","control"
"20338",138,0,-2,1,0,"post","19","pitch02hz","control"
"20339",139,1,2,1,1,"post","19","pitch02hz","control"
"20340",140,0,-5,0,1,"post","19","pitch02hz","control"
"20341",1,0,-3,1,0,"post","19","roll02hz","control"
"20342",2,1,7,1,1,"post","19","roll02hz","control"
"20343",3,1,6,1,1,"post","19","roll02hz","control"
"20344",4,0,-1,0,1,"post","19","roll02hz","control"
"20345",5,0,-7,0,1,"post","19","roll02hz","control"
"20346",6,1,2,1,1,"post","19","roll02hz","control"
"20347",7,0,-6,0,1,"post","19","roll02hz","control"
"20348",8,0,-7,0,1,"post","19","roll02hz","control"
"20349",9,1,7,1,1,"post","19","roll02hz","control"
"20350",10,1,6,1,1,"post","19","roll02hz","control"
"20351",11,0,-1,0,1,"post","19","roll02hz","control"
"20352",12,0,-1,1,0,"post","19","roll02hz","control"
"20353",13,0,-3,1,0,"post","19","roll02hz","control"
"20354",14,0,-6,0,1,"post","19","roll02hz","control"
"20355",15,0,-7,0,1,"post","19","roll02hz","control"
"20356",16,0,-2,1,0,"post","19","roll02hz","control"
"20357",17,1,7,1,1,"post","19","roll02hz","control"
"20358",18,1,5,1,1,"post","19","roll02hz","control"
"20359",19,1,5,1,1,"post","19","roll02hz","control"
"20360",20,1,2,1,1,"post","19","roll02hz","control"
"20361",21,1,2,1,1,"post","19","roll02hz","control"
"20362",22,0,-7,0,1,"post","19","roll02hz","control"
"20363",23,1,2,1,1,"post","19","roll02hz","control"
"20364",24,0,-1,0,1,"post","19","roll02hz","control"
"20365",25,0,-4,0,1,"post","19","roll02hz","control"
"20366",26,1,5,1,1,"post","19","roll02hz","control"
"20367",27,1,3,0,0,"post","19","roll02hz","control"
"20368",28,1,5,1,1,"post","19","roll02hz","control"
"20369",29,1,4,1,1,"post","19","roll02hz","control"
"20370",30,1,1,1,1,"post","19","roll02hz","control"
"20371",31,0,-3,0,1,"post","19","roll02hz","control"
"20372",32,0,-4,0,1,"post","19","roll02hz","control"
"20373",33,0,-3,0,1,"post","19","roll02hz","control"
"20374",34,0,-3,0,1,"post","19","roll02hz","control"
"20375",35,0,-1,0,1,"post","19","roll02hz","control"
"20376",36,0,-1,1,0,"post","19","roll02hz","control"
"20377",37,0,-3,1,0,"post","19","roll02hz","control"
"20378",38,0,-5,0,1,"post","19","roll02hz","control"
"20379",39,1,2,1,1,"post","19","roll02hz","control"
"20380",40,0,-7,0,1,"post","19","roll02hz","control"
"20381",41,1,3,1,1,"post","19","roll02hz","control"
"20382",42,1,4,1,1,"post","19","roll02hz","control"
"20383",43,1,6,1,1,"post","19","roll02hz","control"
"20384",44,1,2,1,1,"post","19","roll02hz","control"
"20385",45,1,1,1,1,"post","19","roll02hz","control"
"20386",46,1,3,1,1,"post","19","roll02hz","control"
"20387",47,1,2,1,1,"post","19","roll02hz","control"
"20388",48,1,3,1,1,"post","19","roll02hz","control"
"20389",49,0,-2,0,1,"post","19","roll02hz","control"
"20390",50,0,-2,0,1,"post","19","roll02hz","control"
"20391",51,0,-5,0,1,"post","19","roll02hz","control"
"20392",52,1,6,1,1,"post","19","roll02hz","control"
"20393",53,0,-2,0,1,"post","19","roll02hz","control"
"20394",54,1,7,1,1,"post","19","roll02hz","control"
"20395",55,1,4,1,1,"post","19","roll02hz","control"
"20396",56,1,2,1,1,"post","19","roll02hz","control"
"20397",57,1,1,1,1,"post","19","roll02hz","control"
"20398",58,1,3,0,0,"post","19","roll02hz","control"
"20399",59,1,3,1,1,"post","19","roll02hz","control"
"20400",60,1,7,1,1,"post","19","roll02hz","control"
"20401",61,1,5,1,1,"post","19","roll02hz","control"
"20402",62,1,4,1,1,"post","19","roll02hz","control"
"20403",63,1,5,1,1,"post","19","roll02hz","control"
"20404",64,1,6,1,1,"post","19","roll02hz","control"
"20405",65,0,-3,0,1,"post","19","roll02hz","control"
"20406",66,1,1,0,0,"post","19","roll02hz","control"
"20407",67,0,-6,0,1,"post","19","roll02hz","control"
"20408",68,1,4,1,1,"post","19","roll02hz","control"
"20409",69,0,-5,0,1,"post","19","roll02hz","control"
"20410",70,0,-2,1,0,"post","19","roll02hz","control"
"20411",71,0,-5,0,1,"post","19","roll02hz","control"
"20412",72,1,4,1,1,"post","19","roll02hz","control"
"20413",73,0,-6,0,1,"post","19","roll02hz","control"
"20414",74,0,-2,1,0,"post","19","roll02hz","control"
"20415",75,0,-4,1,0,"post","19","roll02hz","control"
"20416",76,1,5,1,1,"post","19","roll02hz","control"
"20417",77,1,7,1,1,"post","19","roll02hz","control"
"20418",78,1,6,1,1,"post","19","roll02hz","control"
"20419",79,0,-4,0,1,"post","19","roll02hz","control"
"20420",80,1,1,1,1,"post","19","roll02hz","control"
"20421",81,1,4,1,1,"post","19","roll02hz","control"
"20422",82,0,-2,0,1,"post","19","roll02hz","control"
"20423",83,0,-5,0,1,"post","19","roll02hz","control"
"20424",84,1,4,1,1,"post","19","roll02hz","control"
"20425",85,0,-7,0,1,"post","19","roll02hz","control"
"20426",86,1,5,1,1,"post","19","roll02hz","control"
"20427",87,1,3,1,1,"post","19","roll02hz","control"
"20428",88,0,-2,1,0,"post","19","roll02hz","control"
"20429",89,0,-4,0,1,"post","19","roll02hz","control"
"20430",90,0,-4,0,1,"post","19","roll02hz","control"
"20431",91,0,-4,1,0,"post","19","roll02hz","control"
"20432",92,0,-6,0,1,"post","19","roll02hz","control"
"20433",93,0,-5,0,1,"post","19","roll02hz","control"
"20434",94,1,1,1,1,"post","19","roll02hz","control"
"20435",95,0,-7,0,1,"post","19","roll02hz","control"
"20436",96,0,-3,1,0,"post","19","roll02hz","control"
"20437",97,0,-6,0,1,"post","19","roll02hz","control"
"20438",98,0,-1,1,0,"post","19","roll02hz","control"
"20439",99,0,-6,0,1,"post","19","roll02hz","control"
"20440",100,1,3,1,1,"post","19","roll02hz","control"
"20441",101,1,1,1,1,"post","19","roll02hz","control"
"20442",102,0,-3,1,0,"post","19","roll02hz","control"
"20443",103,0,-7,0,1,"post","19","roll02hz","control"
"20444",104,1,3,1,1,"post","19","roll02hz","control"
"20445",105,1,4,1,1,"post","19","roll02hz","control"
"20446",106,1,1,1,1,"post","19","roll02hz","control"
"20447",107,1,4,1,1,"post","19","roll02hz","control"
"20448",108,0,-5,0,1,"post","19","roll02hz","control"
"20449",109,1,7,1,1,"post","19","roll02hz","control"
"20450",110,0,-3,0,1,"post","19","roll02hz","control"
"20451",111,1,6,1,1,"post","19","roll02hz","control"
"20452",112,1,1,1,1,"post","19","roll02hz","control"
"20453",113,0,-4,0,1,"post","19","roll02hz","control"
"20454",114,1,5,1,1,"post","19","roll02hz","control"
"20455",115,1,5,1,1,"post","19","roll02hz","control"
"20456",116,0,-4,0,1,"post","19","roll02hz","control"
"20457",117,1,6,1,1,"post","19","roll02hz","control"
"20458",118,1,6,1,1,"post","19","roll02hz","control"
"20459",119,0,-4,0,1,"post","19","roll02hz","control"
"20460",120,0,-7,0,1,"post","19","roll02hz","control"
"20461",121,0,-6,0,1,"post","19","roll02hz","control"
"20462",122,0,-6,0,1,"post","19","roll02hz","control"
"20463",123,1,6,1,1,"post","19","roll02hz","control"
"20464",124,1,1,1,1,"post","19","roll02hz","control"
"20465",125,1,2,1,1,"post","19","roll02hz","control"
"20466",126,1,3,1,1,"post","19","roll02hz","control"
"20467",127,1,7,1,1,"post","19","roll02hz","control"
"20468",128,1,7,1,1,"post","19","roll02hz","control"
"20469",129,1,7,1,1,"post","19","roll02hz","control"
"20470",130,0,-5,0,1,"post","19","roll02hz","control"
"20471",131,0,-6,0,1,"post","19","roll02hz","control"
"20472",132,0,-2,1,0,"post","19","roll02hz","control"
"20473",133,0,-7,0,1,"post","19","roll02hz","control"
"20474",134,1,2,1,1,"post","19","roll02hz","control"
"20475",135,0,-2,1,0,"post","19","roll02hz","control"
"20476",136,0,-5,0,1,"post","19","roll02hz","control"
"20477",137,0,-1,1,0,"post","19","roll02hz","control"
"20478",138,0,-1,1,0,"post","19","roll02hz","control"
"20479",139,0,-5,0,1,"post","19","roll02hz","control"
"20480",140,0,-1,1,0,"post","19","roll02hz","control"
"20481",1,1,3,0,0,"post","19","roll1hz","control"
"20482",2,1,1,0,0,"post","19","roll1hz","control"
"20483",3,0,-3,0,1,"post","19","roll1hz","control"
"20484",4,0,-3,0,1,"post","19","roll1hz","control"
"20485",5,0,-2,1,0,"post","19","roll1hz","control"
"20486",6,0,-2,0,1,"post","19","roll1hz","control"
"20487",7,1,2,1,1,"post","19","roll1hz","control"
"20488",8,1,3,1,1,"post","19","roll1hz","control"
"20489",9,1,2,1,1,"post","19","roll1hz","control"
"20490",10,0,-6,0,1,"post","19","roll1hz","control"
"20491",11,1,7,1,1,"post","19","roll1hz","control"
"20492",12,1,5,1,1,"post","19","roll1hz","control"
"20493",13,0,-6,0,1,"post","19","roll1hz","control"
"20494",14,0,-3,1,0,"post","19","roll1hz","control"
"20495",15,0,-4,0,1,"post","19","roll1hz","control"
"20496",16,1,4,1,1,"post","19","roll1hz","control"
"20497",17,0,-5,0,1,"post","19","roll1hz","control"
"20498",18,1,7,1,1,"post","19","roll1hz","control"
"20499",19,0,-1,0,1,"post","19","roll1hz","control"
"20500",20,0,-2,1,0,"post","19","roll1hz","control"
"20501",21,0,-4,0,1,"post","19","roll1hz","control"
"20502",22,1,6,1,1,"post","19","roll1hz","control"
"20503",23,0,-1,0,1,"post","19","roll1hz","control"
"20504",24,1,3,0,0,"post","19","roll1hz","control"
"20505",25,1,1,1,1,"post","19","roll1hz","control"
"20506",26,1,1,0,0,"post","19","roll1hz","control"
"20507",27,1,6,1,1,"post","19","roll1hz","control"
"20508",28,1,1,1,1,"post","19","roll1hz","control"
"20509",29,1,7,1,1,"post","19","roll1hz","control"
"20510",30,0,-4,0,1,"post","19","roll1hz","control"
"20511",31,1,4,1,1,"post","19","roll1hz","control"
"20512",32,1,2,0,0,"post","19","roll1hz","control"
"20513",33,0,-2,0,1,"post","19","roll1hz","control"
"20514",34,1,1,1,1,"post","19","roll1hz","control"
"20515",35,0,-6,0,1,"post","19","roll1hz","control"
"20516",36,0,-3,1,0,"post","19","roll1hz","control"
"20517",37,0,-7,0,1,"post","19","roll1hz","control"
"20518",38,0,-6,0,1,"post","19","roll1hz","control"
"20519",39,1,4,1,1,"post","19","roll1hz","control"
"20520",40,0,-1,1,0,"post","19","roll1hz","control"
"20521",41,0,-1,1,0,"post","19","roll1hz","control"
"20522",42,0,-5,0,1,"post","19","roll1hz","control"
"20523",43,1,6,1,1,"post","19","roll1hz","control"
"20524",44,0,-6,0,1,"post","19","roll1hz","control"
"20525",45,1,3,1,1,"post","19","roll1hz","control"
"20526",46,1,5,1,1,"post","19","roll1hz","control"
"20527",47,1,4,1,1,"post","19","roll1hz","control"
"20528",48,0,-6,0,1,"post","19","roll1hz","control"
